date,equity,shares_value,cash_pool
2005-04-15,7251.8759825072775,6831.8759825072775,420.0
2005-04-18,7451.7230209403815,7151.7230209403815,300.0
2005-04-19,7454.774675944678,7154.774675944678,300.0
2005-04-20,7369.792156445292,7069.792156445292,300.0
2005-04-21,7504.760127226301,7204.760127226301,300.0
2005-04-22,7462.3765690158225,7162.3765690158225,300.0
2005-04-25,7517.057964455514,7217.057964455514,300.0
2005-04-26,7484.4745736473815,7184.4745736473815,300.0
2005-04-27,7548.473750610987,7248.473750610987,300.0
2005-04-28,7464.4589130058985,7164.4589130058985,300.0
2005-04-29,7595.922932417693,7295.922932417693,300.0
2005-05-02,7623.480552082576,7323.480552082576,300.0
2005-05-03,7804.375323984242,7474.375323984242,330.0
2005-05-04,7817.602721278889,7487.602721278889,330.0
2005-05-05,7810.247124058083,7480.247124058083,330.0
2005-05-06,7763.335047386537,7433.335047386537,330.0
2005-05-09,7790.996167841917,7460.996167841917,330.0
2005-05-10,7721.492378459057,7391.492378459057,330.0
2005-05-11,7808.229359657275,7478.229359657275,330.0
2005-05-12,7752.0354976827,7422.0354976827,330.0
2005-05-13,7805.369061254357,7475.369061254357,330.0
2005-05-16,7906.788894424846,7576.788894424846,330.0
2005-05-17,8112.136251837194,7752.136251837194,360.0
2005-05-18,8165.27287965798,7805.27287965798,360.0
2005-05-19,8187.550382885681,7827.550382885681,360.0
2005-05-20,8214.909410510887,7854.909410510887,360.0
2005-05-23,8219.081813605888,7859.081813605889,360.0
2005-05-24,8217.531617482247,7857.5316174822465,360.0
2005-05-25,8227.807193641713,7867.807193641713,360.0
2005-05-26,8286.252529711392,7926.252529711392,360.0
2005-05-27,8231.73271235697,7871.732712356971,360.0
2005-05-31,8171.361367685164,7811.361367685164,360.0
2005-06-01,8198.458715103003,7838.458715103002,360.0
2005-06-02,8214.738509150397,7854.738509150397,360.0
2005-06-03,8353.81009103643,7963.810091036431,390.0
2005-06-06,8322.274579572424,7932.274579572424,390.0
2005-06-07,8347.37505285132,7957.375052851318,390.0
2005-06-08,8364.668101132662,7974.668101132663,390.0
2005-06-09,8433.312414447675,8043.312414447674,390.0
2005-06-10,8387.148986306762,7997.148986306761,390.0
2005-06-13,8437.425091196428,8047.425091196428,390.0
2005-06-14,8433.63052515356,8043.630525153559,390.0
2005-06-15,8351.756752931,7961.756752931,390.0
2005-06-16,8362.462251777364,7972.462251777363,390.0
2005-06-17,8537.031615881226,8117.031615881226,420.0
2005-06-20,8571.383507544208,8151.3835075442075,420.0
2005-06-21,8558.915170375398,8138.915170375398,420.0
2005-06-22,8579.496516735167,8159.4965167351675,420.0
2005-06-23,8459.509389426696,8039.509389426696,420.0
2005-06-24,8381.079971293695,7961.079971293695,420.0
2005-06-27,8389.21336174228,7969.2133617422805,420.0
2005-06-28,8463.288079871147,8043.288079871147,420.0
2005-06-29,8420.363814957007,8000.363814957007,420.0
2005-06-30,8355.583137086487,7935.583137086487,420.0
2005-07-01,8487.416732816851,8067.4167328168505,420.0
2005-07-05,8558.758421469716,8138.758421469716,420.0
2005-07-06,8445.070239982102,8025.070239982103,420.0
2005-07-07,8427.074109724399,8007.074109724399,420.0
2005-07-08,8469.71372094478,8049.713720944778,420.0
2005-07-11,8479.028347315516,8059.028347315516,420.0
2005-07-12,8425.066718627728,8005.066718627728,420.0
2005-07-13,8466.147422054335,8046.147422054334,420.0
2005-07-14,8509.722521040103,8089.722521040103,420.0
2005-07-15,8569.897708819386,8149.897708819385,420.0
2005-07-18,8696.102961665614,8246.102961665614,450.0
2005-07-19,8757.607485088402,8307.607485088402,450.0
2005-07-20,8804.430122248792,8354.430122248792,450.0
2005-07-21,8718.322148213496,8268.322148213496,450.0
2005-07-22,8764.673749518975,8314.673749518975,450.0
2005-07-25,8758.175672824398,8308.175672824398,450.0
2005-07-26,8856.399906681794,8406.399906681794,450.0
2005-07-27,8918.602426078754,8468.602426078754,450.0
2005-07-28,8934.71299646839,8484.71299646839,450.0
2005-07-29,8725.376077659279,8275.376077659279,450.0
2005-08-01,8743.321305238924,8293.321305238924,450.0
2005-08-02,8838.418774273643,8388.418774273643,450.0
2005-08-03,9029.619824464067,8549.619824464067,480.0
2005-08-04,8931.779531059417,8451.779531059417,480.0
2005-08-05,8874.39788293217,8394.39788293217,480.0
2005-08-08,8870.438874795762,8390.438874795762,480.0
2005-08-09,8918.281265676524,8438.281265676524,480.0
2005-08-10,8898.18732388558,8418.18732388558,480.0
2005-08-11,8869.519891552212,8389.519891552212,480.0
2005-08-12,8787.507561417186,8307.507561417186,480.0
2005-08-15,8852.072212011131,8372.072212011131,480.0
2005-08-16,8737.701080033537,8257.701080033537,480.0
2005-08-17,9015.520060062254,8505.520060062254,510.0
2005-08-18,9050.579408868636,8540.579408868636,510.0
2005-08-19,9018.853975695065,8508.853975695065,510.0
2005-08-22,8952.802241123154,8442.802241123154,510.0
2005-08-23,8909.593755276417,8399.593755276417,510.0
2005-08-24,8782.561555037235,8272.561555037235,510.0
2005-08-25,8819.582613548399,8309.582613548399,510.0
2005-08-26,8814.132725664811,8304.132725664811,510.0
2005-08-29,8876.686847123621,8366.686847123621,510.0
2005-08-30,8782.677924660595,8272.677924660595,510.0
2005-08-31,8869.65622618208,8359.65622618208,510.0
2005-09-01,8823.460665748044,8313.460665748044,510.0
2005-09-02,8866.055607126209,8356.055607126209,510.0
2005-09-06,8951.716806010438,8441.716806010438,510.0
2005-09-07,8958.227454737687,8448.227454737687,510.0
2005-09-08,8875.002173690647,8365.002173690647,510.0
2005-09-09,8927.345969571546,8417.345969571546,510.0
2005-09-12,8980.376618312168,8470.376618312168,510.0
2005-09-13,8897.903768872731,8387.903768872731,510.0
2005-09-14,8856.066254690279,8346.066254690279,510.0
2005-09-15,8883.091109640121,8373.091109640121,510.0
2005-09-16,8905.629000210894,8395.629000210894,510.0
2005-09-19,8975.481049486238,8435.481049486238,540.0
2005-09-20,8909.222704864702,8369.222704864702,540.0
2005-09-22,8880.468164972366,8340.468164972366,540.0
2005-09-23,8870.95360643272,8330.95360643272,540.0
2005-09-26,8897.68056036145,8357.68056036145,540.0
2005-09-27,8938.398228977776,8398.398228977776,540.0
2005-09-28,8915.288243122886,8375.288243122886,540.0
2005-09-29,8972.641270185562,8432.641270185562,540.0
2005-09-30,8933.080017883394,8393.080017883394,540.0
2005-10-03,9107.5226938063,8537.5226938063,570.0
2005-10-04,9055.57074179662,8485.57074179662,570.0
2005-10-05,9012.848828939688,8442.848828939688,570.0
2005-10-06,8971.824724038328,8401.824724038328,570.0
2005-10-07,8954.301243067177,8384.301243067177,570.0
2005-10-10,8891.997254203581,8321.997254203581,570.0
2005-10-11,8885.728157685156,8315.728157685156,570.0
2005-10-12,8786.747821930347,8216.747821930347,570.0
2005-10-13,8855.479686175418,8285.479686175418,570.0
2005-10-14,8964.936415353393,8394.936415353393,570.0
2005-10-17,9139.791760747174,8689.791760747174,450.0
2005-10-18,9020.903532128488,8570.903532128488,450.0
