date,equity,shares_value,cash_pool
2005-07-19,8742.241344272961,8292.241344272961,450.0
2005-07-20,8788.973610643417,8338.973610643417,450.0
2005-07-21,8703.02867687448,8253.02867687448,450.0
2005-07-22,8749.293781764885,8299.293781764885,450.0
2005-07-25,8742.806980147727,8292.806980147727,450.0
2005-07-26,8840.843460488768,8390.843460488768,450.0
2005-07-27,8902.936967865913,8452.936967865913,450.0
2005-07-28,8919.015462669915,8469.015462669915,450.0
2005-07-29,8710.06656999862,8260.06656999862,450.0
2005-08-01,8727.981577369648,8277.981577369648,450.0
2005-08-02,8822.89789418291,8372.89789418291,450.0
2005-08-03,9014.079723005885,8534.079723005885,480.0
2005-08-04,8916.417255528973,8436.417255528973,480.0
2005-08-05,8859.142930605747,8379.142930605747,480.0
2005-08-08,8855.188081232587,8375.188081232587,480.0
2005-08-09,8902.9420022075,8422.9420022075,480.0
2005-08-10,8882.886102048624,8402.886102048624,480.0
2005-08-11,8854.27303996559,8374.27303996559,480.0
2005-08-12,8772.407512101372,8292.407512101372,480.0
2005-08-15,8836.85706929271,8356.85706929271,480.0
2005-08-16,8722.694551945291,8242.694551945291,480.0
2005-08-17,9000.333490044783,8490.333490044783,510.0
2005-08-18,9035.32946426459,8525.32946426459,510.0
2005-08-19,9003.662997796022,8493.662997796022,510.0
2005-08-22,8937.729186324326,8427.729186324326,510.0
2005-08-23,8894.594790319854,8384.594790319854,510.0
2005-08-24,8767.788650028351,8257.788650028351,510.0
2005-08-25,8804.743608412018,8294.743608412018,510.0
2005-08-26,8799.31106844504,8289.31106844504,510.0
2005-08-29,8861.749687082036,8351.749687082036,510.0
2005-08-30,8767.909362957667,8257.909362957667,510.0
2005-08-31,8854.728583088974,8344.728583088974,510.0
2005-09-01,8808.616265041823,8298.616265041823,510.0
2005-09-02,8851.134387817026,8341.134387817026,510.0
2005-09-06,8936.643407881631,8426.643407881631,510.0
2005-09-07,8943.144705325256,8433.144705325256,510.0
2005-09-08,8860.068010131597,8350.068010131597,510.0
2005-09-09,8912.316848753018,8402.316848753018,510.0
2005-09-12,8965.25205361814,8455.25205361814,510.0
2005-09-13,8882.921185115805,8372.921185115805,510.0
2005-09-14,8841.166651723925,8331.166651723925,510.0
2005-09-15,8868.142506922515,8358.142506922515,510.0
2005-09-16,8890.640154920162,8380.640154920162,510.0
2005-09-19,8960.68959983928,8420.68959983928,540.0
2005-09-20,8894.548967330744,8354.548967330744,540.0
2005-09-22,8865.843340157444,8325.843340157444,540.0
2005-09-23,8856.343946686235,8316.343946686235,540.0
2005-09-26,8883.022510264434,8343.022510264434,540.0
2005-09-27,8923.672586517025,8383.672586517025,540.0
2005-09-28,8900.598551842906,8360.598551842906,540.0
2005-09-29,8957.852524609285,8417.852524609285,540.0
2005-09-30,8918.362918221299,8378.362918221299,540.0
2005-10-03,9092.810804924635,8672.810804924635,420.0
2005-10-04,9040.038722455736,8620.038722455736,420.0
2005-10-05,8996.639015634028,8576.639015634028,420.0
2005-10-06,8954.963230177105,8534.963230177105,420.0
2005-10-07,8937.160495951479,8517.160495951479,420.0
2005-10-10,8873.873140914593,8453.873140914593,420.0
2005-10-11,8867.501539442355,8447.501539442355,420.0
2005-10-12,8766.95821719161,8346.95821719161,420.0
2005-10-13,8836.780861307307,8416.780861307307,420.0
2005-10-14,8947.96973655066,8527.96973655066,420.0
2005-10-17,9122.741964162635,8822.741964162635,300.0
2005-10-18,9002.034795042988,8702.034795042988,300.0
2005-10-19,9143.036132906218,8843.036132906218,300.0
